transaction_id,customer_id,transaction_timestamp,merchant_id,merchant_name,product_category,product_name,amount,fee_amount,cashback_amount,loyalty_points,payment_method,transaction_status,device_type,location_type,currency,updated_at
TXN_20241102_000020,USER_0915,2024-11-02 07:54:16,MERCH_0450,Merchant_0449,Others,Gift Card,1464.86,24.73,38.71,133,Credit Card,Successful,iOS,Urban,INR,2024-11-02 07:54:16
TXN_20241102_000021,USER_0443,2024-11-02 05:18:02,MERCH_0249,Merchant_0248,Fashion,Woodland Shoes,3583.53,95.43,27.64,224,Credit Card,Successful,Android,Urban,INR,2024-11-02 05:18:02
TXN_20241102_000022,USER_0538,2024-11-02 23:10:53,MERCH_0343,Merchant_0342,Groceries,Eggs Dozen,2068.51,48.55,28.3,134,Credit Card,Successful,Web,Urban,INR,2024-11-02 23:10:53
TXN_20241102_000023,USER_0596,2024-11-02 08:58:15,MERCH_0281,Merchant_0280,Groceries,Vegetables Basket,6710.85,163.7,186.31,551,Debit Card,Successful,Android,Urban,INR,2024-11-02 08:58:15
TXN_20241102_000024,USER_0903,2024-11-02 02:18:12,MERCH_0455,Merchant_0454,Bills,Gas Cylinder,577.43,11.09,23.49,42,UPI,Successful,Android,Suburban,INR,2024-11-02 02:18:12
TXN_20241102_000025,USER_0382,2024-11-02 04:45:14,MERCH_0196,Merchant_0195,Others,Toys Pack,2981.67,69.94,8.17,170,UPI,Successful,Android,Urban,INR,2024-11-02 04:45:14
TXN_20241102_000026,USER_0689,2024-11-02 17:33:27,MERCH_0014,Ola,Groceries,Sugar 5kg,518.89,9.0,20.8,28,UPI,Successful,Android,Urban,INR,2024-11-02 17:33:27
TXN_20241102_000027,USER_0778,2024-11-02 22:54:53,MERCH_0081,Merchant_0080,Education,E-Learning Subscription,1986.59,52.34,76.41,110,UPI,Successful,Android,Urban,INR,2024-11-02 22:54:53
TXN_20241102_000028,USER_0553,2024-11-02 02:10:09,MERCH_0223,Merchant_0222,Travel,Tour Package,3790.8,94.72,166.52,211,Bank Transfer,Successful,iOS,Urban,INR,2024-11-02 02:10:09
TXN_20241102_000029,USER_0698,2024-11-02 12:13:05,MERCH_0200,Merchant_0199,Food,Chicken Tikka,1458.99,40.03,49.41,74,Credit Card,Successful,iOS,Urban,INR,2024-11-02 12:13:05
TXN_20241102_000030,USER_0906,2024-11-02 00:25:13,MERCH_0180,Merchant_0179,Travel,Hotel 1 Night,3137.33,80.19,20.04,164,Wallet Balance,Successful,iOS,Suburban,INR,2024-11-02 00:25:13
TXN_20241102_000031,USER_0816,2024-11-02 04:28:42,MERCH_0157,Merchant_0156,Electronics,Dell XPS 13,692.47,15.15,18.68,47,Credit Card,Successful,Android,Urban,INR,2024-11-02 04:28:42
TXN_20241102_000032,USER_0637,2024-11-02 05:02:20,MERCH_0045,Merchant_0044,Others,Stationery Set,342.51,9.84,8.55,19,Credit Card,Successful,Android,Urban,INR,2024-11-02 05:02:20
TXN_20241102_000033,USER_0827,2024-11-02 18:02:07,MERCH_0193,Merchant_0192,Health,Medicine Pack,3155.9,65.77,36.87,235,Debit Card,Successful,Android,Urban,INR,2024-11-02 18:02:07
TXN_20241102_000034,USER_0889,2024-11-02 03:38:34,MERCH_0242,Merchant_0241,Entertainment,Movie Ticket 2,10342.43,247.7,64.14,755,UPI,Successful,Android,Urban,INR,2024-11-02 03:38:34
TXN_20241102_000035,USER_0513,2024-11-02 16:21:20,MERCH_0310,Merchant_0309,Entertainment,Game CD,667.78,16.25,7.69,45,UPI,Successful,iOS,Suburban,INR,2024-11-02 16:21:20
TXN_20241102_000036,USER_0510,2024-11-02 18:04:43,MERCH_0035,Merchant_0034,Entertainment,Concert Pass,6137.63,101.85,46.82,400,UPI,Successful,iOS,Urban,INR,2024-11-02 18:04:43
TXN_20241102_000037,USER_0299,2024-11-02 10:37:51,MERCH_0433,Merchant_0432,Fashion,Titan Watch,1888.28,32.19,10.86,98,Wallet Balance,Successful,Android,Urban,INR,2024-11-02 10:37:51
TXN_20241102_000038,USER_0680,2024-11-02 03:27:30,MERCH_0300,Merchant_0299,Entertainment,YouTube Premium,475.47,7.6,1.56,25,Debit Card,Successful,Android,Suburban,INR,2024-11-02 03:27:30
TXN_20241102_000039,USER_0654,2024-11-02 15:12:41,MERCH_0295,Merchant_0294,Groceries,Fish 1kg,583.18,15.38,11.65,41,Bank Transfer,Successful,Android,Urban,INR,2024-11-02 15:12:41
TXN_20241102_000040,USER_0749,2024-11-02 13:53:41,MERCH_0112,Merchant_0111,Fashion,Bata Sandals,1836.81,41.32,43.23,130,UPI,Successful,iOS,Urban,INR,2024-11-02 13:53:41
TXN_20241102_000041,USER_0612,2024-11-02 23:17:26,MERCH_0324,Merchant_0323,Entertainment,Concert Pass,1206.57,34.14,26.04,60,UPI,Successful,Android,Urban,INR,2024-11-02 23:17:26
TXN_20241102_000042,USER_0479,2024-11-02 20:19:23,MERCH_0087,Merchant_0086,Groceries,Fish 1kg,486.43,8.95,24.15,35,Wallet Balance,Successful,Android,Urban,INR,2024-11-02 20:19:23
TXN_20241102_000043,USER_0794,2024-11-02 02:04:03,MERCH_0028,FashionHub,Health,Medical Checkup,332.27,9.47,11.62,16,UPI,Successful,Web,Urban,INR,2024-11-02 02:04:03
TXN_20241102_000044,USER_0989,2024-11-02 11:32:11,MERCH_0140,Merchant_0139,Groceries,Milk 2L,775.32,16.71,6.62,41,Bank Transfer,Successful,Android,Urban,INR,2024-11-02 11:32:11
TXN_20241102_000045,USER_0335,2024-11-02 23:11:25,MERCH_0093,Merchant_0092,Bills,Electricity Bill,2194.72,55.11,40.46,118,Debit Card,Successful,Android,Urban,INR,2024-11-02 23:11:25
TXN_20241102_000046,USER_0947,2024-11-02 14:19:25,MERCH_0455,Merchant_0454,Fashion,Titan Watch,1796.51,48.41,65.17,146,Credit Card,Successful,Android,Urban,INR,2024-11-02 14:19:25
TXN_20241102_000047,USER_0937,2024-11-02 02:43:27,MERCH_0247,Merchant_0246,Entertainment,Book Novel,1095.28,28.66,42.56,96,Debit Card,Successful,Web,Urban,INR,2024-11-02 02:43:27
TXN_20241102_000048,USER_0710,2024-11-02 21:51:09,MERCH_0174,Merchant_0173,Travel,Flight Delhi-Mumbai,2212.52,66.05,29.63,114,UPI,Successful,iOS,Urban,INR,2024-11-02 21:51:09
TXN_20241102_000049,USER_0273,2024-11-02 20:16:04,MERCH_0110,Merchant_0109,Travel,Train Ticket AC,5115.48,107.07,137.22,277,UPI,Successful,iOS,Urban,INR,2024-11-02 20:16:04
TXN_20241102_000050,USER_0569,2024-11-02 22:19:39,MERCH_0234,Merchant_0233,Bills,Property Tax,2681.49,51.68,81.33,244,Credit Card,Successful,Android,Urban,INR,2024-11-02 22:19:39
TXN_20241102_000051,USER_0820,2024-11-02 03:27:28,MERCH_0338,Merchant_0337,Health,Doctor Consultation,1601.49,40.36,10.87,112,Bank Transfer,Successful,Web,Rural,INR,2024-11-02 03:27:28
TXN_20241102_000052,USER_0339,2024-11-02 16:04:12,MERCH_0399,Merchant_0398,Food,Pasta Carbonara,4573.67,78.96,117.9,318,UPI,Successful,Web,Urban,INR,2024-11-02 16:04:12
TXN_20241102_000053,USER_0822,2024-11-02 10:55:38,MERCH_0360,Merchant_0359,Groceries,Rice 25kg,692.39,14.8,8.73,44,Debit Card,Successful,iOS,Urban,INR,2024-11-02 10:55:38
TXN_20241102_000054,USER_0671,2024-11-02 18:14:43,MERCH_0373,Merchant_0372,Groceries,Eggs Dozen,1443.87,37.1,56.68,143,UPI,Successful,Android,Suburban,INR,2024-11-02 18:14:43
TXN_20241102_000055,USER_0639,2024-11-02 15:25:45,MERCH_0184,Merchant_0183,Travel,Train Ticket AC,1478.69,25.95,11.69,89,UPI,Successful,iOS,Urban,INR,2024-11-02 15:25:45
TXN_20241102_000056,USER_0483,2024-11-02 13:02:03,MERCH_0096,Merchant_0095,Travel,Bus Ticket Volvo,524.82,15.35,4.23,28,UPI,Successful,Android,Urban,INR,2024-11-02 13:02:03
TXN_20241102_000057,USER_0103,2024-11-02 17:38:55,MERCH_0256,Merchant_0255,Food,Ice Cream Tub,1188.12,34.54,15.43,81,Debit Card,Successful,Android,Suburban,INR,2024-11-02 17:38:55
TXN_20241102_000058,USER_0750,2024-11-02 06:01:38,MERCH_0238,Merchant_0237,Health,Medical Checkup,227.02,3.94,8.83,21,UPI,Successful,Web,Rural,INR,2024-11-02 06:01:38
TXN_20241102_000059,USER_0325,2024-11-02 19:22:31,MERCH_0068,Merchant_0067,Fashion,Zara Dress,12236.49,213.33,278.62,1117,Credit Card,Successful,Android,Urban,INR,2024-11-02 19:22:31
TXN_20241102_000060,USER_0353,2024-11-02 14:53:53,MERCH_0161,Merchant_0160,Others,Subscription Box,708.1,20.7,12.42,49,UPI,Successful,Android,Suburban,INR,2024-11-02 14:53:53
TXN_20241102_000061,USER_0004,2024-11-02 05:44:28,MERCH_0066,Merchant_0065,Entertainment,Gaming Console,8831.8,228.45,132.35,658,Credit Card,Successful,Android,Urban,INR,2024-11-02 05:44:28
TXN_20241102_000062,USER_0883,2024-11-02 08:55:55,MERCH_0261,Merchant_0260,Food,Veg Thali,1878.23,39.86,92.09,185,UPI,Successful,Android,Rural,INR,2024-11-02 08:55:55
TXN_20241102_000063,USER_0442,2024-11-02 21:40:10,MERCH_0089,Merchant_0088,Entertainment,IPL Match Ticket,3180.72,55.69,114.74,221,UPI,Successful,Android,Suburban,INR,2024-11-02 21:40:10
TXN_20241102_000064,USER_0331,2024-11-02 19:41:21,MERCH_0436,Merchant_0435,Fashion,Bata Sandals,1108.98,30.92,0.53,87,Credit Card,Successful,iOS,Urban,INR,2024-11-02 19:41:21
TXN_20241102_000065,USER_0620,2024-11-02 12:05:12,MERCH_0447,Merchant_0446,Others,Stationery Set,2225.93,55.64,52.79,115,Wallet Balance,Successful,Android,Urban,INR,2024-11-02 12:05:12
TXN_20241102_000066,USER_0372,2024-11-02 22:20:22,MERCH_0148,Merchant_0147,Food,Noodles Bowl,3465.08,97.82,123.97,188,UPI,Successful,Android,Urban,INR,2024-11-02 22:20:22
TXN_20241102_000067,USER_0203,2024-11-02 06:35:44,MERCH_0112,Merchant_0111,Electronics,Lenovo ThinkPad,3514.15,85.75,146.62,293,UPI,Successful,Android,Urban,INR,2024-11-02 06:35:44
TXN_20241102_000068,USER_0934,2024-11-02 10:12:23,MERCH_0348,Merchant_0347,Fashion,Nike Air Max,3923.63,103.5,162.66,244,Wallet Balance,Successful,Android,Urban,INR,2024-11-02 10:12:23
TXN_20241102_000069,USER_0973,2024-11-02 13:04:20,MERCH_0186,Merchant_0185,Entertainment,IPL Match Ticket,1250.96,36.01,34.57,72,Credit Card,Successful,Android,Urban,INR,2024-11-02 13:04:20
TXN_20241102_000070,USER_0505,2024-11-02 17:58:19,MERCH_0438,Merchant_0437,Travel,Resort Package,1118.38,17.26,15.63,57,Credit Card,Successful,Android,Suburban,INR,2024-11-02 17:58:19
TXN_20241102_000071,USER_0091,2024-11-02 06:33:25,MERCH_0238,Merchant_0237,Electronics,Sony WH-1000XM5,367.17,9.54,13.39,18,Debit Card,Successful,iOS,Suburban,INR,2024-11-02 06:33:25
TXN_20241102_000072,USER_0951,2024-11-02 05:27:39,MERCH_0157,Merchant_0156,Others,Pet Food,3050.98,86.45,35.08,177,UPI,Successful,iOS,Urban,INR,2024-11-02 05:27:39
TXN_20241102_000073,USER_0484,2024-11-02 20:19:53,MERCH_0427,Merchant_0426,Health,Gym Membership,5336.79,106.06,12.39,276,Debit Card,Successful,Web,Suburban,INR,2024-11-02 20:19:53
TXN_20241102_000074,USER_0232,2024-11-02 11:28:02,MERCH_0246,Merchant_0245,Others,Gift Card,9099.56,150.43,120.51,488,Credit Card,Successful,iOS,Suburban,INR,2024-11-02 11:28:02
TXN_20241102_000075,USER_0580,2024-11-02 08:17:36,MERCH_0500,Merchant_0499,Groceries,Fruits Basket,2453.26,65.85,44.53,194,UPI,Successful,Android,Urban,INR,2024-11-02 08:17:36
TXN_20241102_000076,USER_0470,2024-11-02 01:21:52,MERCH_0271,Merchant_0270,Health,Medical Checkup,840.1,18.71,36.87,44,Debit Card,Successful,Android,Urban,INR,2024-11-02 01:21:52
TXN_20241102_000077,USER_0319,2024-11-02 14:21:50,MERCH_0218,Merchant_0217,Others,Toys Pack,331.26,8.82,1.16,20,Wallet Balance,Successful,Android,Urban,INR,2024-11-02 14:21:50
TXN_20241102_000078,USER_0056,2024-11-02 23:17:47,MERCH_0126,Merchant_0125,Entertainment,Streaming Bundle,5123.88,115.03,12.45,256,Credit Card,Successful,iOS,Urban,INR,2024-11-02 23:17:47
TXN_20241102_000079,USER_0866,2024-11-02 15:23:47,MERCH_0487,Merchant_0486,Groceries,Milk 2L,299.98,7.93,13.57,22,Wallet Balance,Successful,Android,Urban,INR,2024-11-02 15:23:47
TXN_20241102_000080,USER_0611,2024-11-02 17:11:31,MERCH_0035,Merchant_0034,Education,Study Lamp,1286.13,36.06,43.93,93,Wallet Balance,Successful,Android,Urban,INR,2024-11-02 17:11:31
TXN_20241102_000081,USER_0505,2024-11-02 03:12:40,MERCH_0013,Goibibo,Entertainment,Magazine Subscription,1444.75,29.69,46.83,89,UPI,Successful,Android,Urban,INR,2024-11-02 03:12:40
TXN_20241102_000082,USER_0668,2024-11-02 11:12:18,MERCH_0047,Merchant_0046,Electronics,Canon EOS Camera,1686.73,43.78,76.95,88,UPI,Successful,Android,Suburban,INR,2024-11-02 11:12:18
TXN_20241102_000083,USER_0227,2024-11-02 03:31:46,MERCH_0275,Merchant_0274,Health,Vitamin Supplements,1873.95,28.28,18.31,181,Credit Card,Successful,Android,Urban,INR,2024-11-02 03:31:46
TXN_20241102_000084,USER_0393,2024-11-02 00:25:32,MERCH_0446,Merchant_0445,Entertainment,VR Headset,2075.89,40.84,32.63,108,UPI,Successful,Android,Rural,INR,2024-11-02 00:25:32
TXN_20241102_000085,USER_0533,2024-11-02 12:37:25,MERCH_0281,Merchant_0280,Electronics,Lenovo ThinkPad,161.52,3.39,2.13,13,Credit Card,Successful,Android,Rural,INR,2024-11-02 12:37:25
TXN_20241102_000086,USER_0438,2024-11-02 03:23:08,MERCH_0047,Merchant_0046,Entertainment,Streaming Bundle,1834.74,41.79,22.45,135,UPI,Successful,iOS,Suburban,INR,2024-11-02 03:23:08
TXN_20241102_000087,USER_0538,2024-11-02 08:28:30,MERCH_0429,Merchant_0428,Bills,Loan EMI,194.5,3.52,4.96,17,UPI,Successful,Android,Urban,INR,2024-11-02 08:28:30
TXN_20241102_000088,USER_0771,2024-11-02 10:51:07,MERCH_0139,Merchant_0138,Electronics,LG OLED TV,3760.16,83.22,143.05,368,UPI,Successful,Android,Urban,INR,2024-11-02 10:51:07
TXN_20241102_000089,USER_0251,2024-11-02 21:02:53,MERCH_0074,Merchant_0073,Food,Sushi Platter,1037.82,22.34,2.52,83,UPI,Successful,iOS,Rural,INR,2024-11-02 21:02:53
TXN_20241102_000090,USER_0468,2024-11-02 00:29:27,MERCH_0274,Merchant_0273,Entertainment,Streaming Bundle,209.13,4.68,3.1,12,UPI,Successful,Android,Urban,INR,2024-11-02 00:29:27
TXN_20241102_000091,USER_0349,2024-11-02 15:37:05,MERCH_0354,Merchant_0353,Food,Cake 1kg,800.95,20.37,12.73,41,UPI,Successful,Android,Urban,INR,2024-11-02 15:37:05
TXN_20241102_000092,USER_0865,2024-11-02 04:39:12,MERCH_0326,Merchant_0325,Fashion,Fastrack Watch,1022.42,21.33,35.35,62,Debit Card,Successful,Web,Urban,INR,2024-11-02 04:39:12
TXN_20241102_000093,USER_0507,2024-11-02 05:41:57,MERCH_0429,Merchant_0428,Groceries,Tea Powder 1kg,5947.34,153.31,179.66,491,UPI,Successful,Android,Rural,INR,2024-11-02 05:41:57
TXN_20241102_000094,USER_0152,2024-11-02 07:26:27,MERCH_0024,Croma,Health,Vitamin Supplements,2200.94,41.19,58.86,136,Debit Card,Successful,Android,Urban,INR,2024-11-02 07:26:27
TXN_20241102_000095,USER_0208,2024-11-02 12:23:20,MERCH_0399,Merchant_0398,Electronics,JBL Flip 6,2551.52,60.78,72.86,195,UPI,Successful,iOS,Urban,INR,2024-11-02 12:23:20
TXN_20241102_000096,USER_0790,2024-11-02 22:50:21,MERCH_0181,Merchant_0180,Fashion,Puma RS-X,5891.24,142.91,91.92,300,UPI,Successful,Android,Rural,INR,2024-11-02 22:50:21
TXN_20241102_000097,USER_0654,2024-11-02 22:41:48,MERCH_0071,Merchant_0070,Entertainment,VR Headset,1642.3,43.13,80.31,145,UPI,Successful,iOS,Urban,INR,2024-11-02 22:41:48
TXN_20241102_000098,USER_0069,2024-11-02 04:46:09,MERCH_0477,Merchant_0476,Food,Pizza Large,3843.69,113.29,0.0,0,Debit Card,Failed,Android,Suburban,INR,2024-11-02 04:46:09
TXN_20241102_000099,USER_0446,2024-11-02 08:45:33,MERCH_0144,Merchant_0143,Fashion,H&M T-Shirt,3582.66,95.5,16.04,180,Debit Card,Successful,iOS,Suburban,INR,2024-11-02 08:45:33
TXN_20241102_000100,USER_0922,2024-11-02 08:59:28,MERCH_0460,Merchant_0459,Food,Biryani Meal,499.46,12.16,7.28,30,Bank Transfer,Successful,Android,Urban,INR,2024-11-02 08:59:28
TXN_20241102_000101,USER_0370,2024-11-02 09:06:11,MERCH_0179,Merchant_0178,Travel,Bus Ticket Volvo,7887.1,189.24,42.37,489,UPI,Successful,Android,Rural,INR,2024-11-02 09:06:11
TXN_20241102_000102,USER_0161,2024-11-02 16:56:45,MERCH_0045,Merchant_0044,Electronics,JBL Flip 6,436.9,12.24,10.91,31,UPI,Successful,Android,Urban,INR,2024-11-02 16:56:45
TXN_20241102_000103,USER_0537,2024-11-02 04:29:22,MERCH_0306,Merchant_0305,Bills,Broadband Bill,4524.97,123.49,0.0,0,UPI,Failed,Android,Urban,INR,2024-11-02 04:29:22
TXN_20241102_000104,USER_0345,2024-11-02 06:17:43,MERCH_0500,Merchant_0499,Health,Yoga Mat,396.6,10.95,4.64,21,UPI,Successful,Android,Urban,INR,2024-11-02 06:17:43
TXN_20241102_000105,USER_0532,2024-11-02 06:52:59,MERCH_0481,Merchant_0480,Groceries,Chicken 1kg,3298.55,66.07,43.07,265,Wallet Balance,Successful,Android,Urban,INR,2024-11-02 06:52:59
TXN_20241102_000106,USER_0830,2024-11-02 16:24:12,MERCH_0186,Merchant_0185,Travel,Metro Card Recharge,11636.65,277.38,395.88,963,UPI,Successful,Web,Suburban,INR,2024-11-02 16:24:12
TXN_20241102_000107,USER_0416,2024-11-02 01:57:56,MERCH_0334,Merchant_0333,Education,Laptop for Study,1461.21,22.03,13.35,123,UPI,Successful,Android,Urban,INR,2024-11-02 01:57:56
TXN_20241102_000108,USER_0840,2024-11-02 20:40:31,MERCH_0367,Merchant_0366,Fashion,Adidas Ultraboost,1399.18,35.89,0.0,0,UPI,Pending,Android,Suburban,INR,2024-11-02 20:40:31
TXN_20241102_000109,USER_0794,2024-11-02 20:45:10,MERCH_0412,Merchant_0411,Education,Online Course Fee,3329.04,79.86,103.25,177,Debit Card,Successful,iOS,Urban,INR,2024-11-02 20:45:10
TXN_20241102_000110,USER_0787,2024-11-02 21:31:23,MERCH_0244,Merchant_0243,Food,Paneer Butter Masala,1300.63,25.24,11.03,97,UPI,Successful,Android,Urban,INR,2024-11-02 21:31:23
TXN_20241102_000111,USER_0909,2024-11-02 04:41:07,MERCH_0043,Merchant_0042,Electronics,Mi TV,11139.79,215.57,37.39,905,Debit Card,Successful,Web,Urban,INR,2024-11-02 04:41:07
TXN_20241102_000112,USER_0994,2024-11-02 17:48:30,MERCH_0425,Merchant_0424,Others,Stationery Set,2191.17,47.53,0.0,0,Credit Card,Failed,Android,Suburban,INR,2024-11-02 17:48:30
TXN_20241102_000113,USER_0824,2024-11-02 11:00:53,MERCH_0184,Merchant_0183,Travel,Flight Delhi-Mumbai,1312.69,39.33,28.61,83,UPI,Successful,Web,Urban,INR,2024-11-02 11:00:53
TXN_20241102_000114,USER_0468,2024-11-02 08:54:26,MERCH_0337,Merchant_0336,Travel,Tour Package,1053.33,23.7,46.01,97,UPI,Successful,iOS,Urban,INR,2024-11-02 08:54:26
TXN_20241102_000115,USER_0013,2024-11-02 00:55:05,MERCH_0350,Merchant_0349,Education,Notebook Pack,711.27,19.88,5.73,48,Debit Card,Successful,Android,Urban,INR,2024-11-02 00:55:05
TXN_20241102_000116,USER_0192,2024-11-02 02:48:05,MERCH_0487,Merchant_0486,Others,Toys Pack,965.11,18.29,43.56,88,Wallet Balance,Successful,iOS,Urban,INR,2024-11-02 02:48:05
TXN_20241102_000117,USER_0581,2024-11-02 22:48:46,MERCH_0364,Merchant_0363,Health,Blood Test Package,1273.25,37.52,46.64,72,Debit Card,Successful,Android,Rural,INR,2024-11-02 22:48:46
TXN_20241102_000118,USER_0420,2024-11-02 15:13:07,MERCH_0206,Merchant_0205,Food,Pasta Carbonara,1110.27,27.33,48.32,74,UPI,Successful,iOS,Urban,INR,2024-11-02 15:13:07
TXN_20241102_000119,USER_0927,2024-11-02 03:44:15,MERCH_0073,Merchant_0072,Entertainment,Concert Pass,936.2,16.28,40.6,80,Debit Card,Successful,iOS,Urban,INR,2024-11-02 03:44:15
TXN_20241102_000120,USER_0192,2024-11-02 01:40:14,MERCH_0373,Merchant_0372,Education,Laptop for Study,14747.68,298.12,387.06,916,UPI,Successful,Web,Urban,INR,2024-11-02 01:40:14
TXN_20241102_000121,USER_0758,2024-11-02 14:37:24,MERCH_0394,Merchant_0393,Health,Medicine Pack,645.42,12.61,22.44,49,Credit Card,Successful,Web,Urban,INR,2024-11-02 14:37:24
TXN_20241102_000122,USER_0003,2024-11-02 14:10:46,MERCH_0485,Merchant_0484,Electronics,Mi TV,2093.58,51.18,45.03,204,UPI,Successful,Android,Suburban,INR,2024-11-02 14:10:46
TXN_20241102_000123,USER_0768,2024-11-02 22:20:51,MERCH_0061,Merchant_0060,Entertainment,VR Headset,3269.92,56.58,157.94,315,Wallet Balance,Successful,Web,Urban,INR,2024-11-02 22:20:51
TXN_20241102_000124,USER_0850,2024-11-02 17:33:31,MERCH_0363,Merchant_0362,Groceries,Milk 2L,3395.17,81.32,98.92,229,UPI,Successful,Android,Urban,INR,2024-11-02 17:33:31
TXN_20241102_000125,USER_0977,2024-11-02 01:34:43,MERCH_0278,Merchant_0277,Others,Plants,1705.12,41.47,69.73,103,UPI,Successful,Android,Rural,INR,2024-11-02 01:34:43
TXN_20241102_000126,USER_0652,2024-11-02 01:32:40,MERCH_0330,Merchant_0329,Food,Biryani Meal,1421.26,41.66,19.25,88,UPI,Successful,iOS,Urban,INR,2024-11-02 01:32:40
TXN_20241102_000127,USER_0614,2024-11-02 08:58:13,MERCH_0304,Merchant_0303,Health,Gym Membership,2839.97,44.23,74.22,166,UPI,Successful,Android,Urban,INR,2024-11-02 08:58:13
TXN_20241102_000128,USER_0620,2024-11-02 00:41:07,MERCH_0029,FoodExpress,Groceries,Sugar 5kg,2360.25,69.05,52.67,232,UPI,Successful,iOS,Urban,INR,2024-11-02 00:41:07
TXN_20241102_000129,USER_0599,2024-11-02 20:31:31,MERCH_0376,Merchant_0375,Education,Certification Exam,1395.55,38.12,24.66,92,UPI,Successful,Android,Urban,INR,2024-11-02 20:31:31
TXN_20241102_000130,USER_0755,2024-11-02 06:31:37,MERCH_0180,Merchant_0179,Fashion,Allen Solly Trousers,379.22,6.04,8.56,20,Debit Card,Successful,Android,Urban,INR,2024-11-02 06:31:37
