transaction_id,customer_id,transaction_timestamp,merchant_id,merchant_name,product_category,product_name,amount,fee_amount,cashback_amount,loyalty_points,payment_method,transaction_status,device_type,location_type,currency,updated_at
TXN_20241103_000021,USER_0501,2024-11-03 14:24:54,MERCH_0437,Merchant_0436,Health,Yoga Mat,4917.46,99.31,196.46,491,UPI,Successful,Android,Urban,INR,2024-11-03 14:24:54
TXN_20241103_000022,USER_0221,2024-11-03 20:31:06,MERCH_0311,Merchant_0310,Others,Cosmetics,3801.68,113.53,82.18,338,Credit Card,Successful,Android,Urban,INR,2024-11-03 20:31:06
TXN_20241103_000023,USER_0370,2024-11-03 16:09:32,MERCH_0150,Merchant_0149,Entertainment,Concert Pass,1327.48,20.01,43.92,70,Debit Card,Successful,iOS,Rural,INR,2024-11-03 16:09:32
TXN_20241103_000024,USER_0950,2024-11-03 20:21:37,MERCH_0328,Merchant_0327,Travel,Cab Ride 20km,1185.88,18.95,26.28,115,UPI,Successful,iOS,Suburban,INR,2024-11-03 20:21:37
TXN_20241103_000025,USER_0404,2024-11-03 19:04:51,MERCH_0480,Merchant_0479,Bills,Maintenance Charges,5416.65,117.3,138.7,529,Credit Card,Successful,Android,Urban,INR,2024-11-03 19:04:51
TXN_20241103_000026,USER_1000,2024-11-03 05:26:50,MERCH_0142,Merchant_0141,Groceries,Vegetables Basket,2280.19,51.3,19.23,135,UPI,Successful,iOS,Urban,INR,2024-11-03 05:26:50
TXN_20241103_000027,USER_0894,2024-11-03 15:57:04,MERCH_0195,Merchant_0194,Food,Paneer Butter Masala,5139.43,120.56,121.2,298,Wallet Balance,Successful,iOS,Urban,INR,2024-11-03 15:57:04
TXN_20241103_000028,USER_0983,2024-11-03 02:55:27,MERCH_0499,Merchant_0498,Fashion,Nike Air Max,165.84,3.38,7.31,11,UPI,Successful,Android,Urban,INR,2024-11-03 02:55:27
TXN_20241103_000029,USER_0924,2024-11-03 14:14:54,MERCH_0144,Merchant_0143,Bills,Loan EMI,1995.17,48.36,5.47,152,Wallet Balance,Successful,Android,Urban,INR,2024-11-03 14:14:54
TXN_20241103_000030,USER_0403,2024-11-03 01:06:41,MERCH_0138,Merchant_0137,Fashion,Nike Air Max,373.38,5.61,17.94,19,UPI,Successful,Android,Urban,INR,2024-11-03 01:06:41
TXN_20241103_000031,USER_0905,2024-11-03 23:36:53,MERCH_0358,Merchant_0357,Entertainment,Movie Ticket 2,1762.01,43.77,67.88,98,UPI,Successful,iOS,Urban,INR,2024-11-03 23:36:53
TXN_20241103_000032,USER_0413,2024-11-03 11:57:27,MERCH_0072,Merchant_0071,Entertainment,Game CD,3691.62,79.14,23.04,357,UPI,Successful,Android,Suburban,INR,2024-11-03 11:57:27
TXN_20241103_000033,USER_0784,2024-11-03 09:40:15,MERCH_0221,Merchant_0220,Fashion,Adidas Ultraboost,10292.18,260.25,107.82,680,Debit Card,Successful,iOS,Urban,INR,2024-11-03 09:40:15
TXN_20241103_000034,USER_0365,2024-11-03 02:45:42,MERCH_0257,Merchant_0256,Food,Pasta Carbonara,707.57,18.1,11.88,36,Credit Card,Successful,Web,Urban,INR,2024-11-03 02:45:42
TXN_20241103_000035,USER_0598,2024-11-03 01:26:35,MERCH_0450,Merchant_0449,Travel,Cab Ride 20km,1068.8,25.86,42.92,96,Bank Transfer,Successful,Android,Urban,INR,2024-11-03 01:26:35
TXN_20241103_000036,USER_0407,2024-11-03 18:58:18,MERCH_0277,Merchant_0276,Health,Medical Checkup,1643.31,39.2,34.11,95,Credit Card,Successful,Web,Urban,INR,2024-11-03 18:58:18
TXN_20241103_000037,USER_0724,2024-11-03 10:26:46,MERCH_0040,Merchant_0039,Entertainment,Magazine Subscription,682.3,14.47,3.23,45,Credit Card,Successful,Android,Urban,INR,2024-11-03 10:26:46
TXN_20241103_000038,USER_0423,2024-11-03 10:52:56,MERCH_0343,Merchant_0342,Entertainment,Game CD,4810.52,74.51,94.22,305,UPI,Successful,Web,Urban,INR,2024-11-03 10:52:56
TXN_20241103_000039,USER_0741,2024-11-03 01:26:44,MERCH_0325,Merchant_0324,Others,Gift Card,1685.65,39.94,2.85,132,Wallet Balance,Successful,Android,Suburban,INR,2024-11-03 01:26:44
TXN_20241103_000040,USER_0378,2024-11-03 19:13:37,MERCH_0309,Merchant_0308,Fashion,Levi's Jeans,2042.56,54.81,46.23,183,UPI,Successful,Android,Urban,INR,2024-11-03 19:13:37
TXN_20241103_000041,USER_0661,2024-11-03 11:22:28,MERCH_0151,Merchant_0150,Others,Kitchenware,3361.6,85.43,78.94,211,UPI,Successful,Android,Suburban,INR,2024-11-03 11:22:28
TXN_20241103_000042,USER_0323,2024-11-03 08:26:14,MERCH_0402,Merchant_0401,Others,Gift Card,1682.92,48.7,77.47,156,UPI,Successful,iOS,Rural,INR,2024-11-03 08:26:14
TXN_20241103_000043,USER_0829,2024-11-03 13:12:31,MERCH_0293,Merchant_0292,Electronics,Canon EOS Camera,798.28,13.07,38.02,43,UPI,Successful,iOS,Suburban,INR,2024-11-03 13:12:31
TXN_20241103_000044,USER_0640,2024-11-03 17:54:29,MERCH_0322,Merchant_0321,Fashion,Titan Watch,1697.62,27.63,82.34,100,Debit Card,Successful,Android,Urban,INR,2024-11-03 17:54:29
TXN_20241103_000045,USER_0935,2024-11-03 15:47:50,MERCH_0003,Meesho,Entertainment,Game CD,768.02,14.84,37.72,62,UPI,Successful,Android,Urban,INR,2024-11-03 15:47:50
TXN_20241103_000046,USER_0598,2024-11-03 19:05:55,MERCH_0117,Merchant_0116,Health,Blood Test Package,2014.21,47.29,37.38,100,UPI,Successful,Android,Urban,INR,2024-11-03 19:05:55
TXN_20241103_000047,USER_0267,2024-11-03 20:14:16,MERCH_0461,Merchant_0460,Education,Online Course Fee,4899.74,146.23,207.76,283,Debit Card,Successful,Web,Urban,INR,2024-11-03 20:14:16
TXN_20241103_000048,USER_0995,2024-11-03 22:19:03,MERCH_0339,Merchant_0338,Groceries,Milk 2L,558.37,16.28,6.43,35,Credit Card,Successful,iOS,Suburban,INR,2024-11-03 22:19:03
TXN_20241103_000049,USER_0460,2024-11-03 08:20:14,MERCH_0393,Merchant_0392,Others,Kitchenware,390.58,11.05,18.41,25,UPI,Successful,Android,Suburban,INR,2024-11-03 08:20:14
TXN_20241103_000050,USER_0224,2024-11-03 20:25:24,MERCH_0309,Merchant_0308,Others,Gift Card,1899.32,47.59,92.7,167,UPI,Successful,Android,Suburban,INR,2024-11-03 20:25:24
TXN_20241103_000051,USER_0573,2024-11-03 09:23:54,MERCH_0394,Merchant_0393,Food,Noodles Bowl,838.99,15.8,2.36,78,UPI,Successful,iOS,Suburban,INR,2024-11-03 09:23:54
TXN_20241103_000052,USER_0292,2024-11-03 10:30:35,MERCH_0204,Merchant_0203,Electronics,Lenovo ThinkPad,1866.36,38.96,7.37,115,UPI,Successful,Android,Urban,INR,2024-11-03 10:30:35
TXN_20241103_000053,USER_0256,2024-11-03 14:14:18,MERCH_0476,Merchant_0475,Education,Study Lamp,2490.91,66.34,121.71,125,UPI,Successful,Android,Urban,INR,2024-11-03 14:14:18
TXN_20241103_000054,USER_0966,2024-11-03 18:05:12,MERCH_0252,Merchant_0251,Entertainment,VR Headset,211.94,5.32,5.43,18,UPI,Successful,Web,Suburban,INR,2024-11-03 18:05:12
TXN_20241103_000055,USER_0907,2024-11-03 03:40:27,MERCH_0485,Merchant_0484,Travel,Hotel 1 Night,3604.18,89.63,118.22,226,UPI,Successful,iOS,Suburban,INR,2024-11-03 03:40:27
TXN_20241103_000056,USER_0759,2024-11-03 22:18:29,MERCH_0026,QuickMart,Others,Plants,561.34,15.97,3.45,44,Credit Card,Successful,Android,Urban,INR,2024-11-03 22:18:29
TXN_20241103_000057,USER_0203,2024-11-03 08:50:30,MERCH_0054,Merchant_0053,Food,Sushi Platter,1768.08,39.04,27.65,161,UPI,Successful,iOS,Suburban,INR,2024-11-03 08:50:30
TXN_20241103_000058,USER_0527,2024-11-03 07:30:06,MERCH_0229,Merchant_0228,Others,Donation,935.07,27.89,35.89,50,Debit Card,Successful,Android,Urban,INR,2024-11-03 07:30:06
TXN_20241103_000059,USER_0075,2024-11-03 23:14:19,MERCH_0140,Merchant_0139,Electronics,HP Pavilion,1041.11,26.36,0.32,71,UPI,Successful,iOS,Suburban,INR,2024-11-03 23:14:19
TXN_20241103_000060,USER_0140,2024-11-03 09:08:39,MERCH_0022,PhonePe Store,Education,Educational Software,9837.51,203.38,487.21,708,UPI,Successful,Android,Urban,INR,2024-11-03 09:08:39
TXN_20241103_000061,USER_0382,2024-11-03 11:37:13,MERCH_0246,Merchant_0245,Bills,Mobile Recharge,2488.08,64.27,26.53,139,UPI,Successful,Android,Urban,INR,2024-11-03 11:37:13
TXN_20241103_000062,USER_0917,2024-11-03 16:54:06,MERCH_0019,Amazon Prime Video,Fashion,Allen Solly Trousers,4467.97,67.41,21.24,262,UPI,Successful,Android,Suburban,INR,2024-11-03 16:54:06
TXN_20241103_000063,USER_0949,2024-11-03 22:49:15,MERCH_0202,Merchant_0201,Travel,Flight Delhi-Mumbai,2102.62,39.69,74.85,144,UPI,Successful,Android,Urban,INR,2024-11-03 22:49:15
TXN_20241103_000064,USER_0672,2024-11-03 04:26:03,MERCH_0052,Merchant_0051,Food,Cake 1kg,3361.07,81.5,97.4,301,Credit Card,Successful,iOS,Urban,INR,2024-11-03 04:26:03
TXN_20241103_000065,USER_0634,2024-11-03 11:40:17,MERCH_0155,Merchant_0154,Food,Chicken Tikka,2744.57,43.59,73.75,165,Credit Card,Successful,iOS,Urban,INR,2024-11-03 11:40:17
TXN_20241103_000066,USER_0887,2024-11-03 08:46:09,MERCH_0187,Merchant_0186,Food,Paneer Butter Masala,2331.94,67.65,116.42,167,Credit Card,Successful,iOS,Urban,INR,2024-11-03 08:46:09
TXN_20241103_000067,USER_0104,2024-11-03 12:24:01,MERCH_0435,Merchant_0434,Bills,Water Bill,5470.67,127.51,187.63,342,Credit Card,Successful,Android,Urban,INR,2024-11-03 12:24:01
TXN_20241103_000068,USER_0736,2024-11-03 19:34:40,MERCH_0252,Merchant_0251,Bills,Maintenance Charges,2114.36,53.49,45.73,184,UPI,Successful,iOS,Rural,INR,2024-11-03 19:34:40
TXN_20241103_000069,USER_0741,2024-11-03 02:46:20,MERCH_0397,Merchant_0396,Entertainment,Movie Ticket 2,17767.9,358.42,106.75,1015,UPI,Successful,Android,Suburban,INR,2024-11-03 02:46:20
TXN_20241103_000070,USER_0548,2024-11-03 03:37:52,MERCH_0407,Merchant_0406,Fashion,Ray-Ban Sunglasses,4724.57,123.49,53.18,432,UPI,Successful,Android,Urban,INR,2024-11-03 03:37:52
TXN_20241103_000071,USER_0758,2024-11-03 21:33:03,MERCH_0355,Merchant_0354,Others,Home Decor Item,578.51,13.11,0.93,29,UPI,Successful,Android,Rural,INR,2024-11-03 21:33:03
TXN_20241103_000072,USER_0172,2024-11-03 03:09:04,MERCH_0369,Merchant_0368,Others,Home Decor Item,1515.42,30.18,68.31,91,Credit Card,Successful,iOS,Urban,INR,2024-11-03 03:09:04
TXN_20241103_000073,USER_0418,2024-11-03 14:21:46,MERCH_0018,Netflix India,Education,Notebook Pack,2689.41,50.25,96.36,237,Credit Card,Successful,Web,Suburban,INR,2024-11-03 14:21:46
TXN_20241103_000074,USER_0214,2024-11-03 10:35:19,MERCH_0494,Merchant_0493,Education,Textbook Set,1890.31,43.15,37.23,120,UPI,Successful,iOS,Urban,INR,2024-11-03 10:35:19
TXN_20241103_000075,USER_0569,2024-11-03 03:10:19,MERCH_0294,Merchant_0293,Groceries,Rice 25kg,3593.47,88.13,139.14,226,UPI,Successful,Android,Urban,INR,2024-11-03 03:10:19
TXN_20241103_000076,USER_0089,2024-11-03 10:14:16,MERCH_0408,Merchant_0407,Others,Kitchenware,4011.89,75.86,134.0,244,UPI,Successful,Android,Urban,INR,2024-11-03 10:14:16
TXN_20241103_000077,USER_0402,2024-11-03 15:22:09,MERCH_0281,Merchant_0280,Fashion,Van Heusen Shirt,464.25,9.27,13.29,32,UPI,Successful,Web,Urban,INR,2024-11-03 15:22:09
TXN_20241103_000078,USER_0195,2024-11-03 11:17:49,MERCH_0193,Merchant_0192,Travel,Tour Package,6509.89,98.37,247.38,450,UPI,Successful,Android,Suburban,INR,2024-11-03 11:17:49
TXN_20241103_000079,USER_0437,2024-11-03 16:42:26,MERCH_0148,Merchant_0147,Food,Biryani Meal,1100.13,28.55,38.52,79,UPI,Successful,Android,Urban,INR,2024-11-03 16:42:26
TXN_20241103_000080,USER_0097,2024-11-03 19:58:34,MERCH_0167,Merchant_0166,Food,Ice Cream Tub,996.35,29.14,7.16,87,UPI,Successful,Android,Rural,INR,2024-11-03 19:58:34
TXN_20241103_000081,USER_0411,2024-11-03 16:59:21,MERCH_0007,Swiggy,Travel,Cab Ride 20km,993.15,22.17,42.6,54,UPI,Successful,Android,Urban,INR,2024-11-03 16:59:21
TXN_20241103_000082,USER_0806,2024-11-03 17:41:27,MERCH_0145,Merchant_0144,Entertainment,Movie Ticket 2,4058.53,85.72,51.88,360,Wallet Balance,Successful,Android,Urban,INR,2024-11-03 17:41:27
TXN_20241103_000083,USER_0934,2024-11-03 10:47:13,MERCH_0048,Merchant_0047,Fashion,Allen Solly Trousers,1384.28,27.63,5.31,72,UPI,Successful,Android,Urban,INR,2024-11-03 10:47:13
TXN_20241103_000084,USER_0533,2024-11-03 04:57:02,MERCH_0262,Merchant_0261,Others,Toys Pack,931.18,27.73,28.72,48,UPI,Successful,iOS,Urban,INR,2024-11-03 04:57:02
TXN_20241103_000085,USER_0344,2024-11-03 21:38:54,MERCH_0093,Merchant_0092,Others,Plants,1183.27,19.07,33.31,106,UPI,Successful,Android,Rural,INR,2024-11-03 21:38:54
TXN_20241103_000086,USER_0817,2024-11-03 08:10:40,MERCH_0267,Merchant_0266,Health,Vitamin Supplements,300.46,8.74,14.63,21,UPI,Successful,iOS,Urban,INR,2024-11-03 08:10:40
TXN_20241103_000087,USER_0699,2024-11-03 01:31:16,MERCH_0041,Merchant_0040,Food,Cake 1kg,778.86,14.13,25.25,41,UPI,Successful,Android,Urban,INR,2024-11-03 01:31:16
TXN_20241103_000088,USER_0041,2024-11-03 19:26:31,MERCH_0379,Merchant_0378,Travel,Bike Rental,523.44,10.22,15.97,40,UPI,Successful,iOS,Urban,INR,2024-11-03 19:26:31
TXN_20241103_000089,USER_0326,2024-11-03 17:03:51,MERCH_0391,Merchant_0390,Groceries,Tea Powder 1kg,1381.37,24.84,24.72,123,Wallet Balance,Successful,iOS,Urban,INR,2024-11-03 17:03:51
TXN_20241103_000090,USER_0460,2024-11-03 01:31:48,MERCH_0373,Merchant_0372,Education,Study Lamp,3512.89,87.93,11.95,191,Credit Card,Successful,Web,Rural,INR,2024-11-03 01:31:48
TXN_20241103_000091,USER_0175,2024-11-03 20:45:00,MERCH_0180,Merchant_0179,Health,Protein Powder 1kg,3145.96,57.15,58.75,251,Debit Card,Successful,Android,Urban,INR,2024-11-03 20:45:00
TXN_20241103_000092,USER_0405,2024-11-03 11:45:10,MERCH_0300,Merchant_0299,Food,Paneer Butter Masala,6353.43,176.58,105.53,561,Debit Card,Successful,Android,Urban,INR,2024-11-03 11:45:10
TXN_20241103_000093,USER_0679,2024-11-03 23:08:21,MERCH_0312,Merchant_0311,Others,Sports Equipment,5084.62,81.54,157.19,333,UPI,Successful,Android,Urban,INR,2024-11-03 23:08:21
TXN_20241103_000094,USER_0617,2024-11-03 21:56:27,MERCH_0076,Merchant_0075,Others,Baby Products,1065.72,20.83,20.6,79,Debit Card,Successful,Android,Urban,INR,2024-11-03 21:56:27
TXN_20241103_000095,USER_0037,2024-11-03 03:23:15,MERCH_0119,Merchant_0118,Travel,Bus Ticket Volvo,1842.86,43.28,55.71,171,UPI,Successful,Android,Rural,INR,2024-11-03 03:23:15
TXN_20241103_000096,USER_0299,2024-11-03 13:35:50,MERCH_0116,Merchant_0115,Fashion,Peter England Suit,1750.13,29.86,11.34,138,UPI,Successful,iOS,Urban,INR,2024-11-03 13:35:50
TXN_20241103_000097,USER_0445,2024-11-03 09:02:17,MERCH_0014,Ola,Bills,Electricity Bill,210.39,6.07,0.0,0,UPI,Failed,iOS,Urban,INR,2024-11-03 09:02:17
TXN_20241103_000098,USER_0470,2024-11-03 01:04:24,MERCH_0065,Merchant_0064,Electronics,iPhone 15,535.25,14.68,11.37,34,Credit Card,Successful,Android,Urban,INR,2024-11-03 01:04:24
TXN_20241103_000099,USER_0442,2024-11-03 06:38:21,MERCH_0249,Merchant_0248,Fashion,Levi's Jeans,1529.53,35.8,61.73,102,UPI,Successful,iOS,Suburban,INR,2024-11-03 06:38:21
TXN_20241103_000100,USER_0533,2024-11-03 15:09:36,MERCH_0462,Merchant_0461,Electronics,OnePlus 11,1520.97,30.66,52.0,96,UPI,Successful,Android,Urban,INR,2024-11-03 15:09:36
TXN_20241103_000101,USER_0295,2024-11-03 23:59:17,MERCH_0180,Merchant_0179,Bills,Loan EMI,3017.93,65.14,9.72,177,Credit Card,Successful,iOS,Urban,INR,2024-11-03 23:59:17
TXN_20241103_000102,USER_0081,2024-11-03 08:35:35,MERCH_0321,Merchant_0320,Travel,Flight Delhi-Mumbai,2874.52,66.93,18.47,146,UPI,Successful,Android,Urban,INR,2024-11-03 08:35:35
TXN_20241103_000103,USER_0126,2024-11-03 12:13:12,MERCH_0243,Merchant_0242,Health,Vitamin Supplements,307.76,7.46,6.26,18,UPI,Successful,Web,Urban,INR,2024-11-03 12:13:12
TXN_20241103_000104,USER_0528,2024-11-03 21:33:50,MERCH_0234,Merchant_0233,Health,Medical Checkup,3036.91,73.4,45.85,214,Debit Card,Successful,iOS,Suburban,INR,2024-11-03 21:33:50
TXN_20241103_000105,USER_0045,2024-11-03 07:04:24,MERCH_0085,Merchant_0084,Electronics,Boat Airdopes,2161.56,57.08,67.79,192,UPI,Successful,Android,Suburban,INR,2024-11-03 07:04:24
TXN_20241103_000106,USER_0145,2024-11-03 10:37:53,MERCH_0445,Merchant_0444,Electronics,MacBook Air M2,3372.38,95.07,102.98,244,UPI,Successful,Web,Urban,INR,2024-11-03 10:37:53
TXN_20241103_000107,USER_0574,2024-11-03 10:40:47,MERCH_0487,Merchant_0486,Bills,Property Tax,5254.63,80.09,205.3,299,UPI,Successful,iOS,Suburban,INR,2024-11-03 10:40:47
TXN_20241103_000108,USER_0359,2024-11-03 06:42:39,MERCH_0326,Merchant_0325,Entertainment,Book Novel,1567.31,26.74,66.73,94,UPI,Successful,Android,Urban,INR,2024-11-03 06:42:39
TXN_20241103_000109,USER_0157,2024-11-03 11:22:55,MERCH_0380,Merchant_0379,Others,Cosmetics,6282.91,105.98,167.41,390,UPI,Successful,Android,Suburban,INR,2024-11-03 11:22:55
TXN_20241103_000110,USER_0951,2024-11-03 11:20:44,MERCH_0326,Merchant_0325,Groceries,Fish 1kg,742.93,21.51,32.13,39,Bank Transfer,Successful,Android,Urban,INR,2024-11-03 11:20:44
TXN_20241103_000111,USER_0625,2024-11-03 17:40:34,MERCH_0439,Merchant_0438,Entertainment,Gaming Console,702.23,16.88,32.86,50,UPI,Successful,iOS,Urban,INR,2024-11-03 17:40:34
TXN_20241103_000112,USER_0864,2024-11-03 01:00:53,MERCH_0471,Merchant_0470,Groceries,Fruits Basket,2776.02,81.1,46.28,202,UPI,Successful,Android,Urban,INR,2024-11-03 01:00:53
TXN_20241103_000113,USER_0293,2024-11-03 03:18:01,MERCH_0229,Merchant_0228,Electronics,Realme Narzo,1250.42,29.72,33.45,75,UPI,Successful,Android,Urban,INR,2024-11-03 03:18:01
TXN_20241103_000114,USER_0045,2024-11-03 09:14:31,MERCH_0199,Merchant_0198,Food,Paneer Butter Masala,2348.74,68.01,13.18,157,UPI,Successful,Android,Urban,INR,2024-11-03 09:14:31
TXN_20241103_000115,USER_0566,2024-11-03 19:15:15,MERCH_0329,Merchant_0328,Entertainment,Gaming Console,13266.3,375.52,145.04,968,Wallet Balance,Successful,iOS,Urban,INR,2024-11-03 19:15:15
TXN_20241103_000116,USER_0456,2024-11-03 12:16:37,MERCH_0027,TechWorld,Fashion,Puma RS-X,2679.79,66.7,48.24,196,UPI,Successful,Android,Urban,INR,2024-11-03 12:16:37
TXN_20241103_000117,USER_0890,2024-11-03 22:09:28,MERCH_0474,Merchant_0473,Others,Baby Products,2235.39,58.13,25.02,117,Debit Card,Successful,iOS,Suburban,INR,2024-11-03 22:09:28
TXN_20241103_000118,USER_0369,2024-11-03 11:10:46,MERCH_0290,Merchant_0289,Electronics,Lenovo ThinkPad,758.07,15.69,28.62,51,Debit Card,Successful,iOS,Suburban,INR,2024-11-03 11:10:46
TXN_20241103_000119,USER_0860,2024-11-03 23:57:17,MERCH_0157,Merchant_0156,Electronics,Boat Airdopes,330.31,6.74,5.48,16,UPI,Successful,Web,Urban,INR,2024-11-03 23:57:17
TXN_20241103_000120,USER_0509,2024-11-03 04:26:33,MERCH_0296,Merchant_0295,Education,Certification Exam,1681.52,30.75,58.96,126,UPI,Successful,Android,Urban,INR,2024-11-03 04:26:33
TXN_20241103_000121,USER_0614,2024-11-03 23:28:12,MERCH_0074,Merchant_0073,Others,Donation,5254.66,143.31,17.37,351,Credit Card,Successful,Android,Urban,INR,2024-11-03 23:28:12
TXN_20241103_000122,USER_0078,2024-11-03 00:12:55,MERCH_0074,Merchant_0073,Groceries,Coffee Powder 500g,1309.06,28.61,8.85,98,UPI,Successful,Android,Urban,INR,2024-11-03 00:12:55
TXN_20241103_000123,USER_0329,2024-11-03 19:57:42,MERCH_0108,Merchant_0107,Fashion,Zara Dress,2701.23,43.17,5.99,148,UPI,Successful,iOS,Suburban,INR,2024-11-03 19:57:42
TXN_20241103_000124,USER_0850,2024-11-03 06:19:42,MERCH_0365,Merchant_0364,Others,Kitchenware,7528.85,174.3,283.06,572,UPI,Successful,Android,Urban,INR,2024-11-03 06:19:42
TXN_20241103_000125,USER_0506,2024-11-03 06:20:27,MERCH_0311,Merchant_0310,Travel,Hotel 1 Night,7343.1,132.52,1.26,568,UPI,Successful,Android,Urban,INR,2024-11-03 06:20:27
TXN_20241103_000126,USER_0034,2024-11-03 02:38:00,MERCH_0401,Merchant_0400,Travel,Car Rental Daily,2776.14,70.78,116.04,235,Debit Card,Successful,Android,Urban,INR,2024-11-03 02:38:00
TXN_20241103_000127,USER_0317,2024-11-03 04:21:25,MERCH_0350,Merchant_0349,Electronics,JBL Flip 6,2143.31,61.77,0.0,0,UPI,Failed,Android,Urban,INR,2024-11-03 04:21:25
TXN_20241103_000128,USER_0983,2024-11-03 16:13:37,MERCH_0496,Merchant_0495,Education,Textbook Set,395.98,7.14,3.5,21,Debit Card,Successful,Web,Urban,INR,2024-11-03 16:13:37
TXN_20241103_000129,USER_0563,2024-11-03 04:29:30,MERCH_0216,Merchant_0215,Travel,Bus Ticket Volvo,962.76,18.69,0.0,0,UPI,Failed,Web,Urban,INR,2024-11-03 04:29:30
TXN_20241103_000130,USER_0237,2024-11-03 12:11:22,MERCH_0296,Merchant_0295,Fashion,Woodland Shoes,1365.46,28.31,26.05,112,UPI,Successful,iOS,Rural,INR,2024-11-03 12:11:22
TXN_20241103_000131,USER_0290,2024-11-03 14:18:19,MERCH_0437,Merchant_0436,Fashion,Zara Dress,770.98,11.74,0.52,74,Debit Card,Successful,Android,Urban,INR,2024-11-03 14:18:19
