transaction_id,customer_id,transaction_timestamp,merchant_id,merchant_name,product_category,product_name,amount,fee_amount,cashback_amount,loyalty_points,payment_method,transaction_status,device_type,location_type,currency,updated_at
TXN_20241101_007814,USER_0714,2024-11-01 15:40:38,MERCH_0129,Merchant_0128,Food,Masala Dosa,1214.05,19.77,0.06,106,Credit Card,Successful,Android,Suburban,INR,2024-11-04 15:56:19
TXN_20241101_011291,USER_0613,2024-11-01 10:45:58,MERCH_0039,Merchant_0038,Others,Home Decor Item,3773.11,88.46,122.06,228,UPI,Successful,iOS,Suburban,INR,2024-11-04 05:54:13
TXN_20241103_004876,USER_0886,2024-11-03 03:13:38,MERCH_0358,Merchant_0357,Electronics,Sony WH-1000XM5,3732.94,66.81,122.29,228,UPI,Successful,iOS,Urban,INR,2024-11-04 08:10:09
TXN_20241101_010719,USER_0895,2024-11-01 11:33:33,MERCH_0300,Merchant_0299,Entertainment,Game CD,8055.75,239.59,10.14,438,UPI,Successful,Web,Suburban,INR,2024-11-04 09:04:53
TXN_20241103_010653,USER_0415,2024-11-03 23:28:58,MERCH_0440,Merchant_0439,Fashion,Woodland Shoes,298.58,5.04,5.8,27,Debit Card,Successful,iOS,Urban,INR,2024-11-04 06:25:24
TXN_20241103_014176,USER_0326,2024-11-03 01:29:19,MERCH_0130,Merchant_0129,Travel,Metro Card Recharge,928.34,14.61,35.15,70,UPI,Successful,iOS,Urban,INR,2024-11-04 12:43:57
TXN_20241101_001253,USER_0973,2024-11-01 01:29:46,MERCH_0375,Merchant_0374,Others,Sports Equipment,246.23,4.77,4.28,13,UPI,Successful,Android,Urban,INR,2024-11-04 00:06:11
TXN_20241102_012307,USER_0620,2024-11-02 09:52:07,MERCH_0070,Merchant_0069,Groceries,Wheat Flour 10kg,4743.72,117.92,99.79,323,UPI,Successful,Android,Suburban,INR,2024-11-04 00:31:37
TXN_20241102_006683,USER_0476,2024-11-02 17:20:30,MERCH_0150,Merchant_0149,Food,Veg Thali,2915.03,85.61,110.88,236,UPI,Successful,Android,Urban,INR,2024-11-04 15:29:55
TXN_20241102_010476,USER_0909,2024-11-02 12:42:39,MERCH_0285,Merchant_0284,Groceries,Rice 25kg,2768.16,77.27,10.06,240,Wallet Balance,Successful,Android,Urban,INR,2024-11-04 18:14:18
TXN_20241102_006169,USER_0749,2024-11-02 23:45:54,MERCH_0109,Merchant_0108,Education,School Fee Payment,5885.92,114.96,89.92,394,UPI,Successful,iOS,Urban,INR,2024-11-04 09:23:10
TXN_20241102_011785,USER_0786,2024-11-02 03:36:36,MERCH_0141,Merchant_0140,Health,Vitamin Supplements,2963.13,51.26,15.23,184,UPI,Successful,Android,Urban,INR,2024-11-04 08:23:45
TXN_20241103_008088,USER_0576,2024-11-03 21:27:40,MERCH_0054,Merchant_0053,Fashion,Titan Watch,2647.08,50.99,73.17,222,Debit Card,Successful,Android,Suburban,INR,2024-11-04 15:20:11
TXN_20241102_009679,USER_0285,2024-11-02 14:57:02,MERCH_0369,Merchant_0368,Food,Biryani Meal,1477.47,42.32,63.78,102,UPI,Successful,Android,Urban,INR,2024-11-04 14:37:03
TXN_20241101_006474,USER_0149,2024-11-01 00:16:22,MERCH_0396,Merchant_0395,Food,Chicken Tikka,167.21,2.87,2.93,13,UPI,Successful,Android,Urban,INR,2024-11-04 15:13:56
TXN_20241103_008666,USER_0670,2024-11-03 04:55:13,MERCH_0102,Merchant_0101,Others,Home Decor Item,339.03,10.02,2.02,26,UPI,Successful,iOS,Suburban,INR,2024-11-04 15:34:41
TXN_20241101_006519,USER_0521,2024-11-01 15:20:41,MERCH_0346,Merchant_0345,Entertainment,Gaming Console,121.1,3.28,3.14,7,UPI,Successful,Android,Urban,INR,2024-11-04 05:59:53
TXN_20241103_002291,USER_0414,2024-11-03 22:34:29,MERCH_0481,Merchant_0480,Health,Fitness Band,1487.07,31.56,61.27,90,UPI,Successful,Android,Urban,INR,2024-11-04 10:31:09
TXN_20241102_014373,USER_0763,2024-11-02 05:10:35,MERCH_0441,Merchant_0440,Travel,Car Rental Daily,1347.32,37.31,10.9,67,UPI,Successful,Android,Urban,INR,2024-11-04 18:10:30
TXN_20241101_009065,USER_0640,2024-11-01 16:36:52,MERCH_0025,ShopEasy India,Bills,DTH Recharge,2853.66,47.89,65.76,144,UPI,Successful,Android,Rural,INR,2024-11-04 14:06:12
TXN_20241103_006180,USER_0787,2024-11-03 09:07:49,MERCH_0080,Merchant_0079,Travel,Hotel 1 Night,2965.48,50.75,7.05,222,UPI,Successful,iOS,Rural,INR,2024-11-04 01:55:49
TXN_20241101_013645,USER_0480,2024-11-01 10:30:04,MERCH_0054,Merchant_0053,Travel,Metro Card Recharge,6534.93,156.26,54.34,396,Debit Card,Successful,iOS,Suburban,INR,2024-11-04 22:29:42
TXN_20241102_007433,USER_0975,2024-11-02 02:19:18,MERCH_0082,Merchant_0081,Health,Protein Powder 1kg,306.04,8.61,5.97,23,UPI,Successful,Android,Urban,INR,2024-11-04 04:39:22
TXN_20241102_006489,USER_0946,2024-11-02 20:42:23,MERCH_0122,Merchant_0121,Groceries,Cooking Oil 5L,766.71,21.51,28.69,38,UPI,Successful,Android,Rural,INR,2024-11-04 16:52:16
TXN_20241103_006893,USER_0867,2024-11-03 19:51:31,MERCH_0493,Merchant_0492,Education,Laptop for Study,5220.55,98.65,159.76,391,UPI,Successful,Android,Suburban,INR,2024-11-04 19:32:17
TXN_20241102_004739,USER_0218,2024-11-02 20:34:11,MERCH_0089,Merchant_0088,Education,Tuition Fee,305.52,5.75,9.07,19,UPI,Successful,iOS,Urban,INR,2024-11-04 23:43:30
TXN_20241102_008370,USER_0691,2024-11-02 19:52:43,MERCH_0485,Merchant_0484,Travel,Cab Ride 20km,6214.84,158.19,10.52,331,UPI,Successful,Android,Suburban,INR,2024-11-04 08:06:44
TXN_20241101_005110,USER_0321,2024-11-01 11:06:52,MERCH_0028,FashionHub,Bills,Mobile Recharge,1960.75,37.54,71.74,151,UPI,Successful,Android,Urban,INR,2024-11-04 07:43:27
TXN_20241102_003299,USER_0244,2024-11-02 07:25:40,MERCH_0425,Merchant_0424,Food,Pasta Carbonara,1599.15,42.02,46.64,108,Credit Card,Successful,Web,Urban,INR,2024-11-04 12:10:56
TXN_20241103_011424,USER_0397,2024-11-03 16:29:56,MERCH_0403,Merchant_0402,Others,Cosmetics,4157.35,114.7,20.37,369,Debit Card,Successful,Android,Urban,INR,2024-11-04 17:57:32
TXN_20241101_008420,USER_0787,2024-11-01 10:35:52,MERCH_0118,Merchant_0117,Fashion,Levi's Jeans,1085.65,31.26,16.77,73,Debit Card,Successful,iOS,Suburban,INR,2024-11-04 03:27:24
TXN_20241101_008848,USER_0225,2024-11-01 05:57:14,MERCH_0440,Merchant_0439,Bills,Insurance Premium,2041.54,55.99,21.24,108,UPI,Successful,Android,Urban,INR,2024-11-04 02:36:25
TXN_20241103_014324,USER_0797,2024-11-03 11:02:21,MERCH_0192,Merchant_0191,Travel,Flight Delhi-Mumbai,447.69,8.53,3.96,39,Credit Card,Successful,Android,Suburban,INR,2024-11-04 06:17:29
TXN_20241101_004138,USER_0488,2024-11-01 01:51:18,MERCH_0058,Merchant_0057,Food,Ice Cream Tub,2535.02,71.12,117.39,143,UPI,Successful,Android,Suburban,INR,2024-11-04 11:42:05
TXN_20241101_013381,USER_0318,2024-11-01 15:35:08,MERCH_0341,Merchant_0340,Health,Health Insurance Premium,4133.77,101.52,26.66,206,UPI,Successful,iOS,Urban,INR,2024-11-04 22:10:31
TXN_20241103_012427,USER_0029,2024-11-03 13:25:12,MERCH_0122,Merchant_0121,Bills,Maintenance Charges,755.08,21.21,6.16,58,UPI,Successful,iOS,Urban,INR,2024-11-04 13:36:55
TXN_20241102_001359,USER_0516,2024-11-02 12:24:02,MERCH_0162,Merchant_0161,Entertainment,Magazine Subscription,2372.22,53.73,26.58,179,UPI,Successful,iOS,Urban,INR,2024-11-04 11:11:59
TXN_20241103_000701,USER_0866,2024-11-03 00:54:09,MERCH_0107,Merchant_0106,Travel,Resort Package,4420.15,125.66,100.57,262,Credit Card,Successful,iOS,Urban,INR,2024-11-04 11:28:51
TXN_20241103_010085,USER_0816,2024-11-03 14:52:00,MERCH_0150,Merchant_0149,Entertainment,Spotify Premium,2124.24,61.71,51.58,136,UPI,Successful,Web,Suburban,INR,2024-11-04 15:33:49
TXN_20241101_002252,USER_0829,2024-11-01 16:19:45,MERCH_0296,Merchant_0295,Fashion,Ray-Ban Sunglasses,8193.98,143.9,142.05,427,Bank Transfer,Successful,Android,Suburban,INR,2024-11-04 16:36:04
TXN_20241101_009028,USER_0074,2024-11-01 20:15:52,MERCH_0142,Merchant_0141,Education,Online Course Fee,5279.99,153.59,4.95,312,Wallet Balance,Successful,Android,Urban,INR,2024-11-04 21:58:52
TXN_20241102_013551,USER_0654,2024-11-02 00:56:26,MERCH_0099,Merchant_0098,Fashion,Woodland Shoes,1289.61,22.22,16.59,85,UPI,Successful,iOS,Suburban,INR,2024-11-04 11:49:19
TXN_20241101_000014,USER_0622,2024-11-01 06:59:34,MERCH_0217,Merchant_0216,Groceries,Fish 1kg,266.86,5.25,13.28,16,Credit Card,Successful,Android,Urban,INR,2024-11-04 14:27:20
TXN_20241101_002439,USER_0832,2024-11-01 17:29:42,MERCH_0199,Merchant_0198,Fashion,Levi's Jeans,1168.22,29.81,45.64,60,Wallet Balance,Successful,Android,Urban,INR,2024-11-04 13:49:14
TXN_20241102_014274,USER_0473,2024-11-02 07:49:43,MERCH_0152,Merchant_0151,Others,Kitchenware,919.59,17.93,10.23,71,Debit Card,Successful,Android,Urban,INR,2024-11-04 07:27:34
TXN_20241103_006687,USER_0013,2024-11-03 00:42:35,MERCH_0137,Merchant_0136,Electronics,Sony WH-1000XM5,1654.7,25.6,51.35,94,UPI,Successful,iOS,Rural,INR,2024-11-04 05:57:04
TXN_20241102_014936,USER_0051,2024-11-02 18:27:33,MERCH_0440,Merchant_0439,Health,Yoga Mat,2590.27,47.02,22.53,134,UPI,Successful,Web,Rural,INR,2024-11-04 14:36:37
TXN_20241102_014753,USER_0181,2024-11-01 04:48:27,MERCH_0395,Merchant_0394,Education,Educational Software,685.62,10.47,14.99,58,Wallet Balance,Successful,Android,Urban,INR,2024-11-04 12:27:53
TXN_20241101_008863,USER_0891,2024-11-01 08:58:20,MERCH_0190,Merchant_0189,Travel,Train Ticket AC,1181.08,30.22,34.47,70,UPI,Successful,iOS,Suburban,INR,2024-11-04 01:26:18
TXN_20241101_009461,USER_0648,2024-11-01 16:49:31,MERCH_0409,Merchant_0408,Food,Burger Combo,2647.17,65.05,66.31,174,Credit Card,Successful,Android,Rural,INR,2024-11-04 10:23:21
TXN_20241103_013582,USER_0123,2024-11-03 16:41:30,MERCH_0231,Merchant_0230,Food,Biryani Meal,508.34,14.31,17.59,35,Credit Card,Successful,iOS,Urban,INR,2024-11-04 00:52:46
TXN_20241101_011969,USER_0936,2024-11-01 00:30:11,MERCH_0289,Merchant_0288,Electronics,"Samsung 55"" TV",2657.27,50.98,112.06,227,Credit Card,Successful,Web,Urban,INR,2024-11-04 08:34:07
TXN_20241101_002803,USER_0467,2024-11-01 10:51:59,MERCH_0148,Merchant_0147,Groceries,Eggs Dozen,2565.22,42.72,2.2,229,UPI,Successful,iOS,Urban,INR,2024-11-04 10:19:06
TXN_20241103_011406,USER_0348,2024-11-03 01:37:49,MERCH_0473,Merchant_0472,Groceries,Chicken 1kg,4101.89,64.22,130.93,385,Wallet Balance,Successful,iOS,Urban,INR,2024-11-04 20:59:39
TXN_20241102_003812,USER_0933,2024-11-02 19:21:16,MERCH_0327,Merchant_0326,Electronics,Boat Airdopes,2196.52,45.31,94.08,126,Debit Card,Successful,Android,Urban,INR,2024-11-04 01:36:04
TXN_20241103_009953,USER_0514,2024-11-03 17:21:25,MERCH_0408,Merchant_0407,Travel,Hotel 1 Night,4415.0,82.11,171.57,369,UPI,Successful,Android,Suburban,INR,2024-11-04 17:06:08
TXN_20241103_004255,USER_0796,2024-11-03 06:36:39,MERCH_0398,Merchant_0397,Education,Notebook Pack,4587.76,108.83,63.18,437,UPI,Successful,iOS,Urban,INR,2024-11-04 16:19:35
TXN_20241101_005470,USER_0910,2024-11-01 15:46:22,MERCH_0364,Merchant_0363,Education,Textbook Set,2048.27,48.78,56.55,135,UPI,Successful,iOS,Urban,INR,2024-11-04 23:44:04
TXN_20241102_004034,USER_0579,2024-11-02 20:15:47,MERCH_0461,Merchant_0460,Fashion,Nike Air Max,178.0,2.86,6.03,9,UPI,Successful,Android,Suburban,INR,2024-11-04 07:45:11
TXN_20241102_014504,USER_0293,2024-11-02 14:56:43,MERCH_0271,Merchant_0270,Others,Plants,1091.6,29.41,42.9,81,UPI,Successful,Android,Urban,INR,2024-11-04 19:26:45
TXN_20241101_014568,USER_0391,2024-11-01 17:26:45,MERCH_0277,Merchant_0276,Bills,Credit Card Payment,2809.66,58.17,68.66,222,UPI,Successful,Android,Rural,INR,2024-11-04 17:41:28
TXN_20241103_002018,USER_0990,2024-11-03 20:06:22,MERCH_0415,Merchant_0414,Travel,Car Rental Daily,783.94,15.08,13.65,71,UPI,Successful,iOS,Urban,INR,2024-11-04 12:21:46
TXN_20241103_002188,USER_0973,2024-11-03 10:56:12,MERCH_0188,Merchant_0187,Others,Donation,5587.62,104.13,25.32,286,Debit Card,Successful,Android,Rural,INR,2024-11-04 00:27:24
TXN_20241103_010505,USER_0188,2024-11-03 01:47:08,MERCH_0426,Merchant_0425,Bills,Maintenance Charges,4810.5,141.39,94.62,255,UPI,Successful,iOS,Rural,INR,2024-11-04 08:04:57
TXN_20241101_002620,USER_0078,2024-11-01 12:16:16,MERCH_0154,Merchant_0153,Health,Vitamin Supplements,7752.9,228.85,386.03,522,Debit Card,Successful,Android,Suburban,INR,2024-11-04 10:21:37
TXN_20241101_005885,USER_0017,2024-11-01 22:44:29,MERCH_0224,Merchant_0223,Electronics,"Samsung 55"" TV",412.08,7.08,16.14,32,Wallet Balance,Successful,Android,Urban,INR,2024-11-04 07:11:14
TXN_20241103_000931,USER_0491,2024-11-03 16:33:31,MERCH_0138,Merchant_0137,Entertainment,Book Novel,1298.49,31.34,30.8,68,UPI,Successful,iOS,Suburban,INR,2024-11-04 10:34:00
TXN_20241101_011101,USER_0745,2024-11-01 02:12:07,MERCH_0362,Merchant_0361,Electronics,iPhone 15,2619.84,76.35,91.36,194,UPI,Successful,Android,Urban,INR,2024-11-04 15:48:53
TXN_20241103_013843,USER_0432,2024-11-03 14:36:23,MERCH_0102,Merchant_0101,Education,Workshop Pass,1233.59,21.35,58.12,69,UPI,Successful,Android,Rural,INR,2024-11-04 13:39:01
TXN_20241103_013960,USER_0525,2024-11-03 13:19:29,MERCH_0477,Merchant_0476,Others,Home Decor Item,6688.39,152.27,225.59,618,Debit Card,Successful,iOS,Rural,INR,2024-11-04 00:08:38
TXN_20241101_006715,USER_0226,2024-11-01 17:53:40,MERCH_0271,Merchant_0270,Others,Donation,253.84,4.19,0.29,13,UPI,Successful,Android,Urban,INR,2024-11-04 03:00:57
TXN_20241103_014088,USER_0848,2024-11-03 22:17:36,MERCH_0158,Merchant_0157,Entertainment,Magazine Subscription,1217.45,29.46,5.6,78,UPI,Successful,Android,Suburban,INR,2024-11-04 04:37:55
TXN_20241101_002699,USER_0720,2024-11-01 16:33:34,MERCH_0154,Merchant_0153,Food,Masala Dosa,3367.99,88.36,91.14,272,Debit Card,Successful,Android,Urban,INR,2024-11-04 18:36:58
TXN_20241101_002341,USER_0311,2024-11-01 14:46:51,MERCH_0359,Merchant_0358,Groceries,Wheat Flour 10kg,3636.69,84.08,174.71,328,UPI,Successful,iOS,Suburban,INR,2024-11-04 09:35:54
TXN_20241101_007474,USER_0278,2024-11-01 00:55:21,MERCH_0481,Merchant_0480,Entertainment,YouTube Premium,6466.82,183.67,56.81,341,UPI,Successful,Android,Urban,INR,2024-11-04 13:36:44
TXN_20241102_000175,USER_0865,2024-11-02 03:24:12,MERCH_0440,Merchant_0439,Fashion,Ray-Ban Sunglasses,16371.7,488.2,515.51,1124,UPI,Successful,Android,Urban,INR,2024-11-04 16:07:43
TXN_20241101_003838,USER_0304,2024-11-01 06:13:17,MERCH_0141,Merchant_0140,Health,Medicine Pack,2643.26,46.84,56.74,214,Debit Card,Successful,Android,Rural,INR,2024-11-04 16:52:43
TXN_20241101_009600,USER_0975,2024-11-01 01:58:36,MERCH_0133,Merchant_0132,Fashion,Adidas Ultraboost,1307.44,21.55,51.68,105,UPI,Successful,Android,Urban,INR,2024-11-04 04:41:05
TXN_20241103_001417,USER_0694,2024-11-03 20:23:17,MERCH_0267,Merchant_0266,Education,Certification Exam,329.7,7.21,6.47,18,UPI,Successful,Android,Urban,INR,2024-11-04 11:24:11
TXN_20241103_010530,USER_0211,2024-11-03 14:18:42,MERCH_0360,Merchant_0359,Food,Veg Thali,1586.77,39.0,30.87,80,Wallet Balance,Successful,Android,Urban,INR,2024-11-04 04:42:48
TXN_20241103_006516,USER_0424,2024-11-03 01:37:55,MERCH_0351,Merchant_0350,Fashion,Adidas Ultraboost,790.48,13.22,22.44,42,Debit Card,Successful,Android,Rural,INR,2024-11-04 14:30:42
TXN_20241102_002044,USER_0517,2024-11-02 07:33:11,MERCH_0470,Merchant_0469,Groceries,Tea Powder 1kg,1797.12,47.78,9.44,98,Credit Card,Successful,Web,Urban,INR,2024-11-04 15:49:20
TXN_20241102_012064,USER_0864,2024-11-02 08:13:46,MERCH_0115,Merchant_0114,Fashion,Puma RS-X,498.33,14.65,1.05,37,Debit Card,Successful,iOS,Urban,INR,2024-11-04 16:34:35
TXN_20241102_006895,USER_0516,2024-11-02 20:09:39,MERCH_0228,Merchant_0227,Health,Yoga Mat,363.15,7.97,3.02,24,UPI,Successful,Android,Urban,INR,2024-11-04 08:35:34
TXN_20241102_007982,USER_0428,2024-11-02 10:37:12,MERCH_0255,Merchant_0254,Bills,Loan EMI,1283.1,37.95,48.67,68,UPI,Successful,Android,Urban,INR,2024-11-04 08:33:03
TXN_20241101_000742,USER_0547,2024-11-01 04:36:31,MERCH_0228,Merchant_0227,Entertainment,Book Novel,502.92,14.41,17.34,27,Credit Card,Successful,Android,Urban,INR,2024-11-04 14:02:49
TXN_20241101_005774,USER_0094,2024-11-01 17:33:01,MERCH_0448,Merchant_0447,Travel,Train Ticket AC,783.61,12.97,21.62,47,Debit Card,Successful,Android,Urban,INR,2024-11-04 01:20:44
TXN_20241103_007506,USER_0880,2024-11-03 11:35:27,MERCH_0198,Merchant_0197,Education,School Fee Payment,1893.5,41.11,29.69,149,UPI,Successful,iOS,Suburban,INR,2024-11-04 05:23:46
TXN_20241103_012947,USER_0536,2024-11-03 01:26:14,MERCH_0158,Merchant_0157,Education,E-Learning Subscription,7255.27,188.06,317.77,536,UPI,Successful,Android,Suburban,INR,2024-11-04 01:27:31
TXN_20241103_009439,USER_0484,2024-11-03 08:38:24,MERCH_0177,Merchant_0176,Electronics,"Samsung 55"" TV",2096.49,36.48,10.81,126,UPI,Successful,Web,Urban,INR,2024-11-04 07:55:19
